House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
45,Faith Path,Katherine,Singh,27,Head,Single,Female,Engineering geologist,None,No Religion
45,Friary Drive,Caroline,Wells,79,Head,Married,Female,Retired Recruitment consultant,None,Christian
45,Friary Drive,Martin,Wells,84,Head,Married,Male,Retired Agricultural consultant,None,Christian
45,Moore Road,Duncan,Brown,49,Head,Married,Male,Secretary/administrator,None,No Religion
45,Moore Road,Stephanie,Brown,25,Head,Divorced,Female,Product/process development scientist,None,No Religion
45,Moore Road,Hannah,Brown,21,Head,Divorced,Female,University Student,None,No Religion
45,Moore Road,Bethan,Brown,8,Minor,N/A,Female,Student,None,No Religion
45,Merlinhawk Drive,Jacqueline,Brown,37,Head,Divorced,Female,Unemployed,None,Christian
45,Merlinhawk Drive,Allan,Brown,5,Minor,N/A,Male,Student,None,Not Specified
45,Martin Lakes,Sharon,Hart,48,Head,Married,Female,"Investment banker, operational",None,Christian
45,Martin Lakes,Stephen,Hart,52,Head,Married,Male,Unemployed,None,Christian
45,Martin Lakes,Thomas,Hart,20,Head,Divorced,Male,University Student,None,Christian
45,Martin Lakes,Katherine,Hart,17,Minor,N/A,Female,Student,None,Not Specified
45,Martin Lakes,Zoe,Hart,17,Minor,N/A,Female,Student,None,Not Specified
45,Jenkins Avenue,Anthony,Brown,46,Head,Widowed,Male,Air cabin crew,None,No Religion
45,Jenkins Avenue,Karl,Brown,11,Minor,N/A,Male,Student,None,Not Specified
45,Winchester Street,Christopher,Jones,86,Head,Widowed,Male,"Retired Surveyor, hydrographic",Disabled,Christian
45,Moore Road,Sarah,Brown,46,Head,Married,Female,Waste management officer,Bruised Leg,No Religion
46,Iron Road,Lesley,Jones,65,Head,Married,Female,Technical author,None,No Religion
46,Iron Road,Keith,Jones,69,Head,Married,Male,"Retired Teacher, special educational needs",None,No Religion
46,Corporationskip Close,Emma,White,45,Head,Married,Female,Information officer,None,Christian
46,Corporationskip Close,Colin,White,47,Head,Married,Male,"Therapist, art",None,Christian
46,Corporationskip Close,Keith,White,16,Minor,N/A,Male,Student,None,Christian
46,Corporationskip Close,George,White,16,Minor,N/A,Male,Student,None,No Religion
46,Corporationskip Close,Mary,White,13,Minor,N/A,Female,Student,None,No Religion
46,Squirrel Well,Bernard,Smith,87,Head,Married,Male,Retired Office manager,None,No Religion
46,Squirrel Well,Vanessa,Smith,84,Head,Married,Female,Retired Advertising account executive,None,No Religion
46,George Forks,Caroline,Chan,52,Head,Single,Female,Unemployed,None,Sikh
46,George Forks,Gavin,Chan,16,Minor,N/A,Male,Student,None,Not Specified
46,Davies Forks,Frank,Mason,43,Head,Divorced,Male,Unemployed,None,Christian
46,Davies Forks,Ronald,Reed,11,Minor,N/A,Male,Student,None,Not Specified
46,Davies Forks,Gerald,Reed,8,Minor,N/A,Male,Student,None,Not Specified
46,Davies Forks,Andrew,Reed,6,Minor,N/A,Male,Student,None,Not Specified
46,Davies Forks,Jack,Reed,6,Minor,N/A,Male,Student,None,Not Specified
46,Davies Forks,James,Reed,2,Minor,N/A,Male,Child,None,Not Specified
46,Elvis Ridge,Valerie,Moore,45,Head,Divorced,Female,Patent examiner,None,No Religion
46,Gemini Crescent,Katherine,Ahmed,62,Head,Married,Female,Broadcast engineer,None,Christian
46,Gemini Crescent,Jake,Ahmed,59,Head,Married,Male,Publishing copy,None,Christian
46,Gemini Crescent,Georgina,Jarvis,34,Head,Single,Female,Farm manager,None,No Religion
46,Gloucester Close,Kim,Howe,54,Head,Married,Female,Gaffer,None,Christian
46,Gloucester Close,Declan,Howe,57,Head,Married,Male,Geochemist,None,No Religion
46,Gloucester Close,Leonard,Howe,35,Head,Single,Male,"Designer, graphic",None,Christian
46,Shark Cove,Beth,Iqbal,71,Head,Widowed,Female,Retired Politician's assistant,None,Christian
46,Shark Cove,Charlie,Iqbal,47,Head,Single,Male,IT sales professional,None,Christian
46,Shark Cove,Joanna,Iqbal,44,Head,Single,Female,"Scientist, audiological",None,Christian
46,Heart Prairie,Marie,Payne,43,Head,Married,Female,"Exhibitions officer, museum/gallery",None,Christian
46,Heart Prairie,Rhys,Payne,47,Head,Married,Male,Ship broker,None,No Religion
46,Heart Prairie,Mitchell,Payne,18,Head,Single,Male,Student,None,No Religion
46,Heart Prairie,Ashley,Payne,14,Minor,N/A,Male,Student,None,No Religion
46,Harris Street,Emily,Carter,63,Head,Married,Female,Unemployed,None,Christian
46,Harris Street,Mathew,Carter,63,Head,Married,Male,Arboriculturist,None,Christian
46,Harris Street,Rita,Carter,12,Minor,N/A,Female,Student,None,Not Specified
46,Winchester Street,Claire,Francis,30,Head,Divorced,Female,"Scientist, research (maths)",None,No Religion
46,Ali Street,Kimberley,Bell,42,Head,Married,Female,Unemployed,None,No Religion
46,Ali Street,Allan,Bell,42,Head,Married,Male,Equality and diversity officer,None,No Religion
46,Ali Street,Lee,Evans,9,Minor,N/A,Male,Student,None,No Religion
46,Ali Street,Tracey,Evans,9,Minor,N/A,Female,Student,None,No Religion
46,Crab Common,Daniel,Summers,18,Head,Single,Male,Student,None,Not Specified
46,Charity Close,Julia,Butler,34,Head,Single,Female,Ceramics designer,None,Christian
46,Charity Close,Elliot,Butler,3,Minor,N/A,Male,Child,None,Not Specified
46,Charity Close,Graham,Morris,27,Head,Divorced,Male,Writer,None,Sikh
46,Charity Close,Jenna,Gibson,30,Head,Single,Female,Interpreter,None,Christian
46,Lisburnedge Drive,Amber,Hammond,42,Head,Single,Female,Patent examiner,None,Christian
46,Cooper Canyon,Melanie,Dixon,53,Head,Married,Female,Secretary/administrator,None,Christian
46,Cooper Canyon,Ross,Dixon,55,Head,Married,Male,Chief Technology Officer,None,No Religion
46,Cooper Canyon,Charlie,Dixon,14,Minor,N/A,Male,Student,None,Christian
46,Cooper Canyon,Alexander,Dixon,13,Minor,N/A,Male,Student,None,No Religion
46,O'Connor Ports,Wendy,Patel,40,Head,Single,Female,Quality manager,None,No Religion
46,O'Connor Ports,Olivia,Patel,5,Minor,N/A,Female,Student,None,Not Specified
46,St.Matthew Shore,Donna,Davies,33,Head,Divorced,Female,Marketing executive,None,No Religion
46,St.Matthew Shore,Conor,Davies,0,Minor,N/A,Male,Child,None,Not Specified
46,St.Matthew Shore,Thomas,Wong,56,Head,Single,Male,Television floor manager,None,Christian
46,St.Matthew Shore,Robert,Godfrey,61,Head,Single,Male,Stage manager,None,Christian
46,St.Matthew Shore,Andrew,Anderson,25,Head,Widowed,Male,Recruitment consultant,None,No Religion
46,Faith Path,Dawn,Jones,51,Head,Widowed,Female,Ambulance person,None,Christian
46,Faith Path,Louis,Jones,13,Minor,N/A,Male,Student,None,Not Specified
46,Faith Path,Albert,Jones,10,Minor,N/A,Male,Student,None,Not Specified
46,Faith Path,Jenna,Jones,9,Minor,N/A,Female,Student,None,Not Specified
46,Moore Road,Katie,Gill,58,Head,Married,Female,Archaeologist,None,No Religion
46,Moore Road,Albert,Gill,61,Head,Married,Male,Office manager,None,No Religion
46,Moore Road,Catherine,Gill,16,Minor,N/A,Female,Student,None,No Religion
46,Merlinhawk Drive,Alex,Baker,20,Head,Single,Male,University Student,None,Christian
46,Merlinhawk Drive,Sharon,Lynch,19,Head,Single,Female,"Nurse, learning disability",None,Christian
46,Martin Lakes,Ashleigh,Webb,36,Head,Married,Female,Animal technologist,None,No Religion
46,Martin Lakes,Robert,Webb,39,Head,Married,Male,"Engineer, materials",None,No Religion
46,Martin Lakes,Leon,Webb,8,Minor,N/A,Male,Student,None,No Religion
46,Martin Lakes,Paige,Webb,6,Minor,N/A,Female,Student,None,No Religion
46,Martin Lakes,Emma,Webb,3,Minor,N/A,Female,Child,None,No Religion
46,Jenkins Avenue,Mary,Mann,24,Head,Single,Female,Tourism officer,None,No Religion
46,Jenkins Avenue,Ross,Fox,56,Head,Single,Male,Risk analyst,None,Christian
46,Jenkins Avenue,Catherine,Lowe,59,Head,Single,Female,Unemployed,None,Christian
46,Jenkins Avenue,Elliot,Cunningham,24,Head,Single,Male,Company secretary,None,No Religion
46,Jenkins Avenue,Harry,Cox,45,Head,Single,Male,Naval architect,None,Christian
47,Iron Road,Irene,Davis,64,Head,Married,Female,Architectural technologist,None,Christian
47,Iron Road,Jack,Davis,63,Head,Married,Male,"Surveyor, land/geomatics",None,Christian
47,Iron Road,Shaun,Davis,12,Minor,N/A,Male,Student,None,Not Specified
47,Iron Road,Kieran,Davis,12,Minor,N/A,Male,Student,None,Not Specified
47,Iron Road,Vincent,Holmes,8,Minor,N/A,Male,Student,None,Not Specified
47,Corporationskip Close,Lee,Thompson,49,Head,Single,Male,Cabin crew,None,No Religion
47,Squirrel Well,Jacqueline,Hayes,26,Head,Married,Female,Systems developer,None,No Religion
47,Squirrel Well,Richard,Hayes,30,Head,Married,Male,Film/video editor,None,No Religion
47,Squirrel Well,Clare,Hayes,4,Minor,N/A,Female,Child,None,No Religion
47,George Forks,Rita,Rowe,45,Head,Single,Female,Photographer,None,No Religion
47,George Forks,Heather,Jones,10,Minor,N/A,Female,Student,None,Not Specified
47,Davies Forks,Louise,Smith,51,Head,Married,Female,Unemployed,None,Christian
47,Davies Forks,William,Smith,58,Head,Married,Male,Advice worker,None,No Religion
47,Davies Forks,Albert,Smith,21,Head,Single,Male,University Student,None,No Religion
47,Davies Forks,Ashleigh,Smith,17,Minor,N/A,Female,Student,None,No Religion
47,Elvis Ridge,Charlotte,Dean,77,Head,Widowed,Female,Retired Sports coach,None,Christian
47,Gemini Crescent,Lee,Russell,42,Head,Single,Male,"Designer, graphic",None,Christian
47,Gemini Crescent,Derek,Morris,46,Head,Single,Male,Social worker,None,No Religion
47,Gemini Crescent,Charlie,Nicholls,24,Head,Single,Male,Unemployed,None,No Religion
47,Gemini Crescent,Melanie,Thompson,41,Head,Single,Female,Proofreader,None,Christian
47,Gloucester Close,Rachel,Stokes,55,Head,Married,Female,"Development worker, international aid",None,No Religion
47,Gloucester Close,James,Stokes,57,Head,Married,Male,Emergency planning/management officer,None,No Religion
47,Gloucester Close,Victor,Stokes,14,Minor,N/A,Male,Student,None,No Religion
47,Shark Cove,Charlie,Mitchell,63,Head,Married,Male,Aeronautical engineer,None,Christian
47,Shark Cove,Ruth,Mitchell,61,Head,Married,Female,Site engineer,None,Christian
47,Heart Prairie,Paula,Shaw,61,Head,Married,Female,"Engineer, building services",None,Christian
47,Heart Prairie,Clive,Shaw,63,Head,Married,Male,Chiropodist,None,Christian
47,Heart Prairie,Mary,Shaw,42,Head,Divorced,Female,Media planner,None,Christian
47,Heart Prairie,Lynne,Shaw,39,Head,Single,Female,"Engineer, maintenance",None,Christian
47,Heart Prairie,Derek,Shaw,39,Head,Single,Male,"Surveyor, rural practice",None,Christian
47,Heart Prairie,Elaine,Shaw,33,Head,Single,Female,Estate agent,None,Christian
47,Harris Street,Edward,Parsons,37,Head,Divorced,Male,"Administrator, sports",None,No Religion
47,Winchester Street,Eileen,Russell,75,Head,Married,Female,"Retired Research officer, government",None,No Religion
47,Winchester Street,Jay,Russell,75,Head,Married,Male,Retired Mudlogger,None,No Religion
47,Ali Street,Shirley,Walker,29,Head,Single,Female,Unemployed,None,No Religion
47,Ali Street,Lauren,Walker,9,Minor,N/A,Female,Student,None,Not Specified
47,Ali Street,Shirley,Walker,4,Minor,N/A,Female,Child,None,Not Specified
47,Ali Street,Christian,Walker,0,Minor,N/A,Male,Child,None,Not Specified
47,Crab Common,Gregory,Gallagher,56,Head,Divorced,Male,IT consultant,None,No Religion
47,Charity Close,Tracey,Roberts,37,Head,Divorced,Female,"Designer, multimedia",None,Christian
47,Charity Close,Katie,Roberts,20,Head,Single,Female,University Student,None,Christian
47,Charity Close,Lauren,Roberts,16,Minor,Divorced,Female,Student,None,Not Specified
47,Charity Close,Billy,Baker-Roberts,8,Minor,N/A,Male,Student,None,Not Specified
47,Lisburnedge Drive,Gary,Williams,31,Head,Single,Male,Osteopath,None,Hindu
47,Cooper Canyon,Gary,Edwards,35,Head,Single,Male,Merchant navy officer,None,Christian
47,Cooper Canyon,Sian,Lewis,44,Head,Single,Female,Location manager,None,No Religion
47,Cooper Canyon,Leonard,Rogers,30,Head,Divorced,Male,Sports development officer,None,Christian
47,Cooper Canyon,Chelsea,Ward,23,Head,Single,Female,Unemployed,None,No Religion
47,St.Matthew Shore,Jason,Burke,48,Head,Single,Male,Tour manager,None,Christian
47,St.Matthew Shore,Joel,Kay,25,Head,Single,Male,Armed forces operational officer,None,Christian
47,St.Matthew Shore,Jonathan,Singh,29,Head,Single,Male,Social researcher,None,No Religion
47,St.Matthew Shore,Frances,Hill,35,Head,Single,Female,Optometrist,None,Christian
47,Faith Path,Dorothy,Powell,34,Head,Single,Female,Systems developer,None,Christian
47,Faith Path,Adrian,Wilson,34,Head,Single,Male,Broadcast engineer,None,Christian
47,Faith Path,Jeffrey,Powell,0,Minor,N/A,Male,Child,None,No Religion
47,Faith Path,Clare,Thomas,20,Head,Single,Female,University Student,None,Christian
47,Faith Path,Rita,Fowler,30,Head,Single,Female,"Surveyor, building control",None,No Religion
47,Moore Road,Marion,Martin,68,Head,Widowed,Female,Retired Secondary school teacher,None,No Religion
47,Moore Road,Jamie,Martin,38,Head,Single,Male,Waste management officer,None,No Religion
47,Merlinhawk Drive,Amber,Clarke,45,Head,Widowed,Female,Unemployed,None,Christian
47,Merlinhawk Drive,Max,Clarke,6,Minor,N/A,Male,Student,None,Not Specified
47,Martin Lakes,Louise,Parkin,33,Head,Single,Female,Writer,None,No Religion
47,Martin Lakes,Terry,Harrison,34,Head,Single,Male,Broadcast presenter,None,No Religion
47,Martin Lakes,Kate,Parkin,0,Minor,N/A,Female,Child,None,No Religion
47,Martin Lakes,Melissa,Campbell,32,Head,Single,Female,Automotive engineer,None,No Religion
47,Jenkins Avenue,Louise,Simpson,29,Head,Divorced,Female,"Optician, dispensing",None,No Religion
48,Iron Road,Gillian,Arnold,34,Head,Married,Female,"Journalist, newspaper",None,Jewish
48,Iron Road,Donald,Arnold,35,Head,Married,Male,Commercial art gallery manager,None,No Religion
48,Iron Road,Paula,Arnold,2,Minor,N/A,Female,Child,None,Jewish
48,Iron Road,Charlie,Wilkinson,55,Head,Divorced,Male,IT consultant,None,Christian
48,Corporationskip Close,Lynn,Anderson,67,Head,Married,Female,Radio broadcast assistant,None,Christian
48,Squirrel Well,Annette,O'Neill,41,Head,Single,Female,Hydrographic surveyor,None,No Religion
48,Squirrel Well,Anna,O'Neill,14,Minor,N/A,Female,Student,None,Not Specified
48,Squirrel Well,Jason,O'Neill,12,Minor,Divorced,Male,Student,None,Not Specified
48,Squirrel Well,Patricia,O'Neill,8,Minor,N/A,Female,Student,None,Not Specified
48,Squirrel Well,Tracey,O'Neill,5,Minor,N/A,Female,Student,None,Not Specified
48,George Forks,Charlene,Taylor,38,Head,Single,Female,Unemployed,None,Christian
48,George Forks,Dale,Todd,35,Head,Single,Male,Fine artist,None,Christian
48,Davies Forks,Tina,Shah,70,Head,Divorced,Female,Retired Engineering geologist,None,Christian
48,Davies Forks,Samuel,Jackson,15,Minor,Married,Male,Student,None,Not Specified
48,Davies Forks,Catherine,Wilson,11,Minor,N/A,Female,Student,None,Not Specified
48,Davies Forks,Jane,Wilson,7,Minor,N/A,Female,Student,None,Not Specified
48,Davies Forks,Denis,Evans,5,Minor,N/A,Male,Student,None,Not Specified
48,Elvis Ridge,Georgia,Martin,33,Head,Single,Female,Health and safety inspector,None,No Religion
48,Elvis Ridge,Valerie,Jones,4,Minor,N/A,Female,Child,None,Not Specified
48,Gemini Crescent,Brian,Austin,57,Head,Married,Male,Multimedia programmer,None,No Religion
48,Gemini Crescent,Natalie,Austin,59,Head,Married,Female,Musician,None,No Religion
48,Gemini Crescent,Bruce,Austin,27,Head,Divorced,Male,Unemployed,None,No Religion
48,Gemini Crescent,Matthew,Austin,6,Minor,N/A,Male,Student,None,No Religion
48,Gloucester Close,Mark,Saunders,73,Head,Single,Male,Retired Advertising account planner,None,Christian
48,Shark Cove,Billy,Hopkins,62,Head,Single,Male,Photographer,None,Christian
48,Shark Cove,Holly,Patel,58,Head,Single,Female,"Surveyor, land/geomatics",None,Christian
48,Heart Prairie,Ryan,Hamilton,52,Head,Single,Male,Pharmacologist,None,Christian
48,Harris Street,Eileen,Watson,31,Head,Married,Female,Company secretary,None,Christian
48,Harris Street,Lee,Watson,30,Head,Married,Male,Learning disability nurse,None,Christian
48,Harris Street,Paula,Watson,14,Minor,N/A,Female,Student,None,Christian
48,Harris Street,Jemma,Watson,12,Minor,N/A,Female,Student,None,Christian
48,Winchester Street,Terence,Ward,46,Head,Single,Male,Advertising account planner,None,Christian
48,Winchester Street,Pamela,Cox,39,Head,Single,Female,Air broker,None,Christian
48,Ali Street,Eleanor,Barnett,40,Head,Single,Female,Public house manager,None,Christian
48,Ali Street,Olivia,Barnett,5,Minor,N/A,Female,Student,None,Not Specified
48,Ali Street,Kayleigh,Barnett,4,Minor,N/A,Female,Child,None,Not Specified
48,Ali Street,Jake,Barnett,4,Minor,N/A,Male,Child,None,Not Specified
48,Ali Street,Sheila,Barnett,0,Minor,N/A,Female,Child,None,Not Specified
48,Crab Common,Kyle,Scott,40,Head,Single,Male,Actor,None,Christian
48,Charity Close,Teresa,Williams,48,Head,Married,Female,Jewellery designer,None,No Religion
48,Charity Close,Gavin,Williams,51,Head,Married,Male,Education administrator,None,No Religion
48,Charity Close,Marcus,Williams,23,Head,Single,Male,Agricultural consultant,None,No Religion
48,Charity Close,Carol,Williams,21,Head,Divorced,Female,University Student,None,No Religion
48,Charity Close,Lisa,Williams,18,Head,Single,Female,Student,None,No Religion
48,Charity Close,Beverley,Williams,16,Minor,N/A,Female,Student,None,No Religion
48,Lisburnedge Drive,Shane,Little,55,Head,Single,Male,Psychiatric nurse,None,Christian
48,Lisburnedge Drive,Carole,Chambers,50,Head,Single,Female,Psychotherapist,None,Christian
48,Cooper Canyon,Ruth,Walters,79,Head,Married,Female,Retired Financial planner,None,Christian
48,Cooper Canyon,Jeffrey,Walters,80,Head,Married,Male,Retired Ceramics designer,None,No Religion
48,St.Matthew Shore,Ricky,Jones,39,Head,Married,Male,Hospital doctor,None,No Religion
48,St.Matthew Shore,Jennifer,Jones,31,Head,Married,Female,Unemployed,None,No Religion
48,St.Matthew Shore,Maurice,Jones,39,Head,Single,Male,Energy manager,None,Christian
48,St.Matthew Shore,Gareth,Barton,25,Head,Single,Male,"Administrator, sports",None,No Religion
48,St.Matthew Shore,Damian,Spencer,37,Head,Single,Male,Ceramics designer,None,Christian
